AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 HOME HEALTH REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,,
18650,KENTUCKY                 ,LESLIE,"6,632","5,646","5,029","5,098","4,478","6,848","6,051","6,861","5,634","4,658",,,,,,
18660,KENTUCKY                 ,LETCHER,"9,144","8,943","6,387","4,539","5,315","9,651","7,182","5,540","5,744","4,772",,,,,,
18670,KENTUCKY                 ,LEWIS,"2,885","2,961","2,989","3,512","1,911","1,995","1,494","3,556","4,218","2,218",,,,,,
18680,KENTUCKY                 ,LINCOLN,"12,411","8,723","12,126","10,314","7,064","20,802","16,296","25,357","22,062","17,737",,,,,,
18690,KENTUCKY                 ,LIVINGSTON,"2,569","2,821","3,780","2,906","3,579","2,646","2,924","3,094","2,756","2,330",,,,,,
18700,KENTUCKY                 ,LOGAN,"14,904","17,490","26,029","23,570","15,009","12,767","7,582","10,249","5,590","4,877",,,,,,
18710,KENTUCKY                 ,LYON,"3,427","4,049","2,478","2,360","1,314","3,146","5,461","4,036","5,307","2,500",,,,,,
18720,KENTUCKY                 ,MCCRACKEN,"33,605","37,376","38,321","42,528","31,783","22,425","19,629","19,025","21,276","16,457",,,,,,
18730,KENTUCKY                 ,MCCREARY,"7,419","5,274","5,085","4,303","2,698","9,582","9,362","9,023","6,387","4,419",,,,,,
18740,KENTUCKY                 ,MCLEAN,"-9,768","-8,698","-8,474","-5,053","-5,136","-7,564","-5,927","-8,143","-5,032","-7,189",,,,,,
18750,KENTUCKY                 ,MADISON,"23,758","24,038","17,024","17,777","15,319","48,541","29,873","31,759","31,100","31,504",,,,,,
18760,KENTUCKY                 ,MAGOFFIN,"3,848","3,333","4,552","2,475","2,176","3,805","3,621","3,415","2,300","2,160",,,,,,
18770,KENTUCKY                 ,MARION,"6,367","3,891","4,262","3,465","3,282","6,636","4,488","4,696","4,215","4,481",,,,,,
18780,KENTUCKY                 ,MARSHALL,"16,121","14,622","13,983","18,451","13,950","12,955","7,682","6,095","10,192","10,176",,,,,,
18790,KENTUCKY                 ,MARTIN,"3,195","3,636","4,756","4,961","1,585","4,591","3,491","4,276","5,404",674,,,,,,
18800,KENTUCKY                 ,MASON,"4,961","5,636","5,139","5,123","2,232","4,620","3,000","3,300","5,436","3,970",,,,,,
18801,KENTUCKY                 ,MEADE,"-16,978","-10,846","-20,650","-11,844","-5,061","-9,956","-6,621","-17,971","-5,118","-3,497",,,,,,
18802,KENTUCKY                 ,MENIFEE,"1,582","1,035","1,370","1,642","1,192","1,828","1,498","1,816","1,304","1,167",,,,,,
18830,KENTUCKY                 ,MERCER,"10,497","5,687","8,552","8,666","5,649","15,635","9,472","10,818","13,791","13,866",,,,,,
18831,KENTUCKY                 ,METCALFE,"2,049","2,160","2,479","2,593","1,438","3,652","1,789","2,294","3,050","2,430",,,,,,
18850,KENTUCKY                 ,MONROE,"3,751","2,185","2,878","3,616","3,555","2,115","1,594","2,051","1,828","2,373",,,,,,
18860,KENTUCKY                 ,MONTGOMERY,"6,117","7,789","10,132","9,278","8,659","8,861","5,761","11,908","12,695","8,567",,,,,,
18861,KENTUCKY                 ,MORGAN,"6,430","2,738","3,663","2,602","2,636","8,333","4,007","5,471","4,876","3,779",,,,,,
18880,KENTUCKY                 ,MUHLENBERG,"11,139","7,112","6,431","4,963","6,161","10,170","5,819","7,784","6,691","4,724",,,,,,
18890,KENTUCKY                 ,NELSON,"-40,300","-16,547","-45,196","-12,841","-4,583","-25,944","-16,553","-32,603","-10,531","-4,370",,,,,,
18900,KENTUCKY                 ,NICHOLAS,"2,719","1,699","2,543","4,124","3,189","6,356","3,576","7,483","7,081","6,851",,,,,,
18910,KENTUCKY                 ,OHIO,"4,054","2,134","2,217","3,269","1,857","1,993","1,778","2,178","3,770","3,259",,,,,,
18920,KENTUCKY                 ,OLDHAM,"-24,907","-17,411","-35,900","-15,100","-5,387","-15,082","-13,848","-30,615","-11,956","-4,879",,,,,,
18930,KENTUCKY                 ,OWEN,"2,708","2,335","1,203","3,045","2,554","2,182","1,039","1,154","2,524","1,741",,,,,,
18931,KENTUCKY                 ,OWSLEY,"1,991","1,566","1,914","2,365","1,578",940,"1,434","1,232","1,350","2,506",,,,,,
18932,KENTUCKY                 ,PENDLETON,"-7,855","-10,022","-10,707","-2,764","-10,679","-3,145","-8,564","-12,665","-3,004","-10,893",,,,,,
18960,KENTUCKY                 ,PERRY,"10,477","5,111","9,863","9,504","7,203","8,140","6,558","6,568","7,559","3,514",,,,,,
18970,KENTUCKY                 ,PIKE,"20,097","14,615","15,443","13,750","13,989","28,032","17,307","17,935","13,534","13,740",,,,,,
18971,KENTUCKY                 ,POWELL,"2,641","2,353","2,969","2,917","3,306","2,756","4,654","3,856","4,974","3,051",,,,,,
18972,KENTUCKY                 ,PULASKI,"31,554","26,644","33,435","27,877","23,038","48,022","30,818","51,683","56,967","33,897",,,,,,
18973,KENTUCKY                 ,ROBERTSON,752,490,668,215,283,47,-229,241,763,360,,,,,,
18974,KENTUCKY                 ,ROCKCASTLE,"5,727","4,536","3,579","7,593","5,618","8,489","5,203","7,022","11,000","6,010",,,,,,
18975,KENTUCKY                 ,ROWAN,"4,080","3,047","9,595","6,072","5,504","2,069","1,300","8,378","10,032","5,075",,,,,,
18976,KENTUCKY                 ,RUSSELL,"7,816","7,712","9,520","8,507","5,128","11,306","12,123","10,678","12,484","7,857",,,,,,
18977,KENTUCKY                 ,SCOTT,"-11,865","-14,519","-6,293","15,161","23,355","-28,955","-23,275","-9,815","30,448","44,626",,,,,,
18978,KENTUCKY                 ,SHELBY,"-22,260","-18,812","-48,412","-16,398","-4,181","-18,344","-14,025","-61,085","-21,673","-6,208",,,,,,
18979,KENTUCKY                 ,SIMPSON,"11,271","8,278","17,292","21,510","7,713","7,696","5,242","13,721","10,031","14,250",,,,,,
18980,KENTUCKY                 ,SPENCER,"-10,388","-6,260","-13,849","-3,640","-1,757","-5,494","-7,193","-16,526","-6,514","-2,262",,,,,,
18981,KENTUCKY                 ,TAYLOR,"15,666","10,892","12,764","13,110","10,837","27,158","15,590","23,674","29,073","19,069",,,,,,
18982,KENTUCKY                 ,TODD,"3,294","1,520","3,361","4,469","4,653","2,196",436,431,"3,433","4,828",,,,,,
18983,KENTUCKY                 ,TRIGG,"-5,945","-5,693","-11,190","6,529","11,540","-11,499","-2,968","-10,522","5,028","11,695",,,,,,
18984,KENTUCKY                 ,TRIMBLE,"-5,374","-3,836","-10,428","-3,178",-863,"-4,936","-4,492","-11,685","-1,113",153,,,,,,
18985,KENTUCKY                 ,UNION,"5,725","3,202","2,574","5,653","4,978","5,833","3,345","2,924","8,854","7,949",,,,,,
18986,KENTUCKY                 ,WARREN,"509,889","598,119","665,020","822,212","644,468","521,962","330,212","496,368","484,573","598,201",,,,,,
18987,KENTUCKY                 ,WASHINGTON,"5,389","2,491","2,425","3,553","3,445","3,199","2,291","2,304","3,627","3,317",,,,,,
18988,KENTUCKY                 ,WAYNE,"5,184","4,785","5,923","7,162","4,493","11,518","8,140","10,446","6,499","7,718",,,,,,
18989,KENTUCKY                 ,WEBSTER,"-26,029","-8,079","-13,402","-4,209",-325,"-15,046","-4,600","-9,559","-7,498",-447,,,,,,
18990,KENTUCKY                 ,WHITLEY,"26,892","22,568","24,315","24,027","17,099","37,944","33,066","35,079","41,256","24,050",,,,,,
18991,KENTUCKY                 ,WOLFE,"2,788","1,218","2,269","1,831","1,895","3,791","1,579","2,342","3,350","1,625",,,,,,
18992,KENTUCKY                 ,WOODFORD,"-7,356","-7,707","-4,687","12,382","15,164","-15,058","-8,067","-5,854","14,759","23,143",,,,,,
19000,LOUISIANA                ,ACADIA,"48,970","49,073","54,675","21,412","3,505","167,762","146,093","128,419","67,301","13,288",,,,,,
19010,LOUISIANA                ,ALLEN,"17,605","19,094","17,504","4,956",-648,"51,361","42,374","39,570","20,655",-100,,,,,,
19020,LOUISIANA                ,ASCENSION,"14,245","22,299",-201,"-2,771","-61,859","45,157","59,514","3,705","-6,608","-143,176",,,,,,
19030,LOUISIANA                ,ASSUMPTION,"13,026","11,165","10,797","4,916",-764,"44,030","36,852","29,716","15,398","-2,771",,,,,,
19040,LOUISIANA                ,AVOYELLES,"51,862","36,076","33,358","12,894",-520,"244,183","195,598","201,186","100,184","11,663",,,,,,
19050,LOUISIANA                ,BEAUREGARD,"32,868","25,426","24,198","10,072",-67,"51,597","47,135","53,469","26,732","-1,236",,,,,,
19060,LOUISIANA                ,BIENVILLE,"17,667","25,324","18,929","9,061","1,362","59,854","57,255","59,094","31,842","6,801",,,,,,
19070,LOUISIANA                ,BOSSIER,"-124,643","-12,586","-2,570","24,882","-40,562","-212,582","-13,830",-801,"40,809","-68,140",,,,,,
19080,LOUISIANA                ,CADDO,"-425,277","-36,493","-12,051","56,203","-112,297","-667,466","-54,045","-15,693","104,123","-200,241",,,,,,
19090,LOUISIANA                ,CALCASIEU,"-60,486","33,071","173,614","-103,619","-225,054","-131,526","73,991","399,825","-237,866","-567,395",,,,,,
19100,LOUISIANA                ,CALDWELL,"16,066","11,081","9,273","4,211",-423,"77,556","88,061","64,552","29,245","3,751",,,,,,
19110,LOUISIANA                ,CAMERON,-528,"1,014","4,276","-2,185","-2,165",-605,"1,614","5,062","-2,106","-6,621",,,,,,
19120,LOUISIANA                ,CATAHOULA,"12,845","14,157","9,774","5,892",683,"50,036","40,479","34,333","15,431","1,866",,,,,,
19130,LOUISIANA                ,CLAIBORNE,"16,627","22,858","27,945","10,207","1,808","42,057","45,430","47,768","25,683","3,373",,,,,,
19140,LOUISIANA                ,CONCORDIA,"17,729","20,125","20,242","7,473",-236,"86,805","73,627","72,257","30,933","3,248",,,,,,
19150,LOUISIANA                ,DE SOTO,"-51,018","-3,544",-194,"6,771","-11,952","-121,667","-8,651","-1,488","17,472","-37,610",,,,,,
19160,LOUISIANA                ,EAST BATON ROUGE,"94,853","133,428","1,783","-20,172","-455,143","226,407","301,051","3,216","-41,456","-1,036,391",,,,,,
19170,LOUISIANA                ,EAST CARROLL,"11,171","11,074","8,685","4,895",282,"43,883","45,293","47,003","22,790","3,465",,,,,,
19180,LOUISIANA                ,EAST FELICIANA,"6,131","8,551",52,"-1,138","-24,822","14,034","15,544",617,"-2,330","-47,712",,,,,,
19190,LOUISIANA                ,EVANGELINE,"42,720","47,590","34,262","15,729","1,627","178,464","168,298","158,275","72,789","10,388",,,,,,
19200,LOUISIANA                ,FRANKLIN,"19,406","20,581","17,720","9,072","1,003","157,462","140,503","126,741","54,509","5,837",,,,,,
19210,LOUISIANA                ,GRANT,"-8,480","-3,790","-10,613","-8,071","-10,453","-20,488","-13,230","-36,850","-20,729","-23,841",,,,,,
19220,LOUISIANA                ,IBERIA,"63,309","58,901","59,409","31,655","3,859","166,510","162,499","147,735","67,411","15,213",,,,,,
19230,LOUISIANA                ,IBERVILLE,"9,350","11,758",-95,"-1,348","-30,189","24,895","32,340","1,184","-4,269","-104,505",,,,,,
19240,LOUISIANA                ,JACKSON,"13,474","17,316","11,255","10,445","-1,027","69,738","66,543","64,222","27,328",237,,,,,,
19250,LOUISIANA                ,JEFFERSON,"120,358","49,420","-167,967","-156,365","-116,230","263,139","96,109","-339,733","-349,706","-249,075",,,,,,
19260,LOUISIANA                ,JEFFERSON DAVIS,"36,657","39,297","35,469","14,085","1,119","156,848","135,310","122,325","48,003","5,156",,,,,,
19270,LOUISIANA                ,LAFAYETTE,"169,743","174,957","118,488","39,846","59,415","397,094","326,526","267,022","105,209","148,816",,,,,,
19280,LOUISIANA                ,LAFOURCHE,"-27,220","9,672","31,475","12,467","17,759","-53,019","17,409","70,212","28,375","37,522",,,,,,
19290,LOUISIANA                ,LA SALLE,"15,846","19,309","14,614","4,907",399,"40,163","51,161","38,954","17,643",712,,,,,,
19300,LOUISIANA                ,LINCOLN,"37,834","61,627","45,876","25,024","2,120","114,566","166,113","140,740","66,897","2,667",,,,,,
19310,LOUISIANA                ,LIVINGSTON,"22,586","28,980","2,022","-2,590","-85,154","40,975","49,049","5,446","-8,395","-172,742",,,,,,
19320,LOUISIANA                ,MADISON,"10,915","10,089","10,197","3,680",422,"90,817","96,074","85,444","41,043","4,601",,,,,,
19330,LOUISIANA                ,MOREHOUSE,"22,443","34,348","35,265","20,907","1,024","109,429","118,957","97,260","48,240","1,381",,,,,,
19340,LOUISIANA                ,NATCHITOCHES,"32,088","38,384","34,496","17,248","1,796","139,765","133,486","131,287","67,050","7,341",,,,,,
19350,LOUISIANA                ,ORLEANS,"54,532","25,039","-79,255","-86,259","-60,933","189,575","81,118","-330,605","-340,504","-242,967",,,,,,
19360,LOUISIANA                ,OUACHITA,"-112,778","-33,766","-70,383","-5,185","-120,404","-481,083","-126,467","-276,004","-22,666","-381,025",,,,,,
19370,LOUISIANA                ,PLAQUEMINES,"5,349","1,639","-4,310","-4,624","-2,273","5,681","2,005","-6,307","-6,993","-5,522",,,,,,
19380,LOUISIANA                ,POINTE COUPEE,"5,182","6,678","1,094",-160,"-22,566","9,929","11,037",492,"-1,528","-52,536",,,,,,
19390,LOUISIANA                ,RAPIDES,"-60,545","-37,962","-113,379","-75,606","-69,376","-183,696","-107,223","-377,757","-236,320","-239,254",,,,,,
19400,LOUISIANA                ,RED RIVER,"8,312","9,420","8,406","4,888",604,"15,715","15,032","18,264","11,419","1,790",,,,,,
19410,LOUISIANA                ,RICHLAND,"19,613","22,945","22,308","9,042",296,"139,955","116,707","111,717","54,647","5,678",,,,,,
19420,LOUISIANA                ,SABINE,"23,483","29,753","26,665","14,510","1,347","40,148","61,726","72,918","37,928","6,638",,,,,,
19430,LOUISIANA                ,ST. BERNARD,"6,633","2,430","-8,690","-8,196","-6,886","10,411","4,537","-20,451","-22,024","-16,150",,,,,,
19440,LOUISIANA                ,ST. CHARLES,"11,614","3,460","-12,474","-13,989","-9,664","23,824","7,852","-22,305","-26,530","-20,690",,,,,,
19450,LOUISIANA                ,ST. HELENA,"2,995","1,616","1,148",-625,"-11,867","16,728","18,614","4,738",610,"-35,889",,,,,,
19460,LOUISIANA                ,ST. JAMES,"15,983","15,133","9,539","3,845","-1,681","61,281","44,991","29,218","6,436","-15,850",,,,,,
19470,LOUISIANA                ,ST. JOHN THE BAPTIST,"13,042","3,966","-13,196","-12,810","-7,235","31,045","9,210","-27,714","-25,837","-18,886",,,,,,
19480,LOUISIANA                ,ST. LANDRY,"94,620","88,168","87,134","36,522","6,669","348,601","308,010","323,366","150,766","27,367",,,,,,
19490,LOUISIANA                ,ST. MARTIN,"38,182","35,508","33,651","10,333","13,365","113,297","81,386","67,775","27,035","36,621",,,,,,
19500,LOUISIANA                ,ST. MARY,"41,595","36,906","36,446","15,400","3,615","119,040","91,425","108,899","47,667","6,164",,,,,,
19510,LOUISIANA                ,ST. TAMMANY,"84,420","29,985","-83,327","-93,031","-73,185","138,352","43,435","-159,497","-167,019","-139,384",,,,,,
19520,LOUISIANA                ,TANGIPAHOA,"101,064","107,493","103,367","35,295","4,961","357,813","321,396","320,070","158,648",-135,,,,,,
19530,LOUISIANA                ,TENSAS,"5,443","7,170","3,456","3,122",-290,"45,611","38,788","37,896","15,306","2,262",,,,,,
19540,LOUISIANA                ,TERREBONNE,"-34,418","11,984","53,007","18,713","26,613","-87,429","27,043","114,587","43,055","54,667",,,,,,
19550,LOUISIANA                ,UNION,"-15,312","-4,560","-13,287","-1,118","-25,124","-73,416","-18,016","-56,554","-5,492","-102,518",,,,,,
19560,LOUISIANA                ,VERMILION,"54,668","58,165","46,462","23,834","5,173","128,666","120,813","99,452","42,503","9,473",,,,,,
19570,LOUISIANA                ,VERNON,"35,437","26,060","22,729","10,438","1,257","62,907","47,535","51,597","24,403","1,183",,,,,,
19580,LOUISIANA                ,WASHINGTON,"72,248","52,507","47,156","24,509","1,469","293,518","216,493","237,357","106,460","15,071",,,,,,
19590,LOUISIANA                ,WEBSTER,"40,192","51,945","50,027","29,401","2,829","144,869","145,947","154,149","82,310","8,641",,,,,,
19600,LOUISIANA                ,WEST BATON ROUGE,"3,664","6,660",-363,-817,"-14,875","16,924","17,667",216,"-2,429","-52,779",,,,,,
19610,LOUISIANA                ,WEST CARROLL,"20,729","14,690","12,946","6,648",627,"50,265","48,561","51,350","22,907","1,739",,,,,,
19620,LOUISIANA                ,WEST FELICIANA,"2,581","3,881",783,-192,"-10,276","10,451","9,999","1,261","-1,670","-34,131",,,,,,
19630,LOUISIANA                ,WINN,"17,059","17,631","13,061","5,757",629,"65,309","64,954","51,966","26,919","2,863",,,,,,
20000,MAINE                    ,ANDROSCOGGIN,"21,457","-1,585","-2,982","20,450","69,223","20,151","-1,095","-3,917","22,389","74,581",,,,,,
20010,MAINE                    ,AROOSTOOK,"-11,935","-15,893","-42,974","-30,595","-31,036","-7,765","-10,313","-26,983","-21,147","-22,981",,,,,,
20020,MAINE                    ,CUMBERLAND,"65,696","-28,677","38,202","-145,588","64,162","51,696","-25,926","33,073","-143,813","71,623",,,,,,
20030,MAINE                    ,FRANKLIN,"-6,025","-13,282","-32,317","-20,711","-17,377","-6,755","-9,340","-30,391","-15,719","-14,508",,,,,,
20040,MAINE                    ,HANCOCK,"-11,611","-9,821","-23,410","-21,351","-14,951","-4,803","-3,911","-11,129","-8,741","-5,765",,,,,,
20050,MAINE                    ,KENNEBEC,"-31,885","-44,799","-96,326","-77,094","-88,020","-15,022","-21,909","-54,861","-49,493","-49,598",,,,,,
20060,MAINE                    ,KNOX,"-10,249","-12,943","-37,899","-20,427","-22,682","-4,085","-8,064","-18,182","-15,079","-11,807",,,,,,
20070,MAINE                    ,LINCOLN,"-6,396","-10,983","-23,139","-23,198","-21,606","-4,305","-6,048","-11,130","-11,320","-13,311",,,,,,
20080,MAINE                    ,OXFORD,"-13,161","-13,515","-36,038","-28,338","-22,070","-8,903","-8,928","-30,654","-26,956","-25,677",,,,,,
20090,MAINE                    ,PENOBSCOT,"174,189","79,976","6,574","13,602","167,966","73,470","28,450","2,024","7,693","102,224",,,,,,
20100,MAINE                    ,PISCATAQUIS,"-3,469","-4,789","-12,136","-9,017","-5,502","-2,193","-2,839","-9,267","-5,428","-7,542",,,,,,
20110,MAINE                    ,SAGADAHOC,"8,281","-2,937","2,133","-9,506","11,266","8,025","-3,807","3,215","-12,374","6,707",,,,,,
20120,MAINE                    ,SOMERSET,"-10,855","-16,137","-45,146","-31,665","-30,108","-5,691","-5,997","-18,300","-18,523","-17,491",,,,,,
20130,MAINE                    ,WALDO,"-4,759","-11,911","-28,289","-23,026","-16,223","-5,843","-8,153","-20,970","-18,094","-19,619",,,,,,
20140,MAINE                    ,WASHINGTON,"-6,910","-6,865","-16,875","-16,390","-13,195","-4,176","-3,784","-10,122","-10,852","-7,870",,,,,,
20150,MAINE                    ,YORK,"62,222","-32,154","49,270","-153,286","63,011","36,754","-19,176","34,316","-101,979","55,126",,,,,,
21000,MARYLAND                 ,ALLEGANY,"65,225","130,351","55,195","61,793","69,573","25,004","50,013","18,827","21,950","24,989",,,,,,
21010,MARYLAND                 ,ANNE ARUNDEL,"70,745","23,216","89,223","-56,928","-123,085","34,107","8,037","46,432","-28,137","-69,968",,,,,,
21020,MARYLAND                 ,BALTIMORE,"193,388","77,708","161,603","-100,338","-262,439","75,983","32,352","69,245","-46,317","-144,752",,,,,,
21030,MARYLAND                 ,BALTIMORE CITY,"135,945","56,348","108,385","-66,237","-171,724","44,614","19,251","49,817","-34,727","-89,115",,,,,,
21040,MARYLAND                 ,CALVERT,"-55,214","-25,914","-23,398","-21,639","-10,600","-24,872","-7,585","-5,516","-12,879","-6,693",,,,,,
21050,MARYLAND                 ,CAROLINE,"-5,655","-11,909","-2,511","-22,929","-35,238","-4,505","-7,216",-913,"-8,991","-16,454",,,,,,
21060,MARYLAND                 ,CARROLL,"12,549","11,826","26,380","-17,938","-54,414","4,813","1,343","12,596","-11,502","-42,771",,,,,,
21070,MARYLAND                 ,CECIL,88,"-22,670","4,293","40,851","40,783",683,"-6,869","2,604","16,069","15,866",,,,,,
21080,MARYLAND                 ,CHARLES,"-93,960","-43,224","-30,214","-49,010","-27,734","-27,996","-12,647","-10,362","-18,425","-8,624",,,,,,
21090,MARYLAND                 ,DORCHESTER,"-8,188","-16,433","-3,891","-30,918","-38,522","-4,031","-8,692","-1,195","-11,856","-20,785",,,,,,
