DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 HOME HEALTH REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,,
14992,ILLINOIS                 ,WOODFORD,-572,"-1,799",-587,"-1,607","-1,675",-111,-764,-430,"-1,361","-2,042",,,,,,
15000,INDIANA                  ,ADAMS,-190,333,-412,-511,334,58,561,-114,-45,147,,,,,,
15010,INDIANA                  ,ALLEN,"7,303","10,267","22,928","42,353","18,808","7,891","14,288","31,727","41,176","20,053",,,,,,
15020,INDIANA                  ,BARTHOLOMEW,"3,456",-173,"-2,489","1,233","4,498","2,533",267,"-1,712",473,"3,879",,,,,,
15030,INDIANA                  ,BENTON,562,635,19,55,33,772,131,3,161,-13,,,,,,
15040,INDIANA                  ,BLACKFORD,-214,-598,-41,-337,70,-204,-24,-39,-374,127,,,,,,
15050,INDIANA                  ,BOONE,-440,-8,"-1,331","1,213","1,538",-485,-21,"-1,051","1,669","4,261",,,,,,
15060,INDIANA                  ,BROWN,-39,-1,-28,311,87,-72,0,-305,20,192,,,,,,
15070,INDIANA                  ,CARROLL,460,"1,366",156,"-2,513",83,"1,237","1,298",390,170,51,,,,,,
15080,INDIANA                  ,CASS,-640,-831,-627,"-2,026",528,"-1,063",-345,-576,"-2,803",769,,,,,,
15090,INDIANA                  ,CLARK,"-9,956","-7,503","-15,611","-5,093","-2,322","-6,008","-3,523","-14,601","-7,807","-3,098",,,,,,
15100,INDIANA                  ,CLAY,"2,929","3,221","1,023","1,713",-595,"6,296","4,174",383,"2,033",246,,,,,,
15110,INDIANA                  ,CLINTON,74,-289,-433,-914,288,-472,-307,-259,-487,247,,,,,,
15120,INDIANA                  ,CRAWFORD,"-1,067",-604,-398,-109,369,"-1,634","-1,132",-635,-912,137,,,,,,
15130,INDIANA                  ,DAVIESS,"-1,119","-1,902",-337,"-1,211",10,"-1,073","-1,496",-727,"-1,066",396,,,,,,
15140,INDIANA                  ,DEARBORN,"-1,659","-2,164","-2,466",-761,"-2,421","-1,055","-1,992","-2,128",-747,"-2,847",,,,,,
15150,INDIANA                  ,DECATUR,-543,-767,-414,-232,681,"-1,021",-634,-338,-912,155,,,,,,
15160,INDIANA                  ,DE KALB,-217,-211,44,193,456,-118,-345,-135,851,"1,458",,,,,,
15170,INDIANA                  ,DELAWARE,"4,829","11,934","11,797","14,767","26,970","2,467","19,403","11,064","17,355","20,011",,,,,,
15180,INDIANA                  ,DUBOIS,-595,-678,-510,-361,57,"-1,821","-1,471",-370,-992,-315,,,,,,
15190,INDIANA                  ,ELKHART,"-7,702","-9,689","-20,515","-12,289","-10,910","-10,824","-12,071","-26,731","-21,164","-13,683",,,,,,
15200,INDIANA                  ,FAYETTE,-396,-452,-764,-254,-318,-351,-434,-92,101,-205,,,,,,
15210,INDIANA                  ,FLOYD,"-4,867","-3,287","-8,716","-4,353","-1,071","-4,457","-2,856","-10,257","-4,353","-1,706",,,,,,
15220,INDIANA                  ,FOUNTAIN,-291,-440,-83,-201,145,-153,-450,-153,-221,63,,,,,,
15230,INDIANA                  ,FRANKLIN,-286,"-1,146",-223,-40,-421,-4,-564,-495,-133,-211,,,,,,
15240,INDIANA                  ,FULTON,-147,-549,-139,-131,89,-142,-274,-132,482,51,,,,,,
15250,INDIANA                  ,GIBSON,"-2,568","-2,386","-1,355","-1,586",-23,"-8,609","-3,409","-5,247","-1,450",-54,,,,,,
15260,INDIANA                  ,GRANT,"-1,948","-2,494","-1,086","-1,088","1,253",-802,"-1,158",-851,"-2,567","1,172",,,,,,
15270,INDIANA                  ,GREENE,"1,977","-1,274","-1,459","-1,493","-1,659","3,348",-977,"-2,230","-1,242","-2,289",,,,,,
15280,INDIANA                  ,HAMILTON,"-1,038",-176,"-1,696","2,688","2,409","-2,173",518,"-3,098","2,029","5,621",,,,,,
15290,INDIANA                  ,HANCOCK,-481,-16,-748,"2,126","2,153",-684,1,-615,"1,624","3,548",,,,,,
15300,INDIANA                  ,HARRISON,"-1,007","-1,028","-3,857","-1,137",-699,"-1,301","-1,399","-2,898",-805,-319,,,,,,
15310,INDIANA                  ,HENDRICKS,-815,-16,-955,"1,964","2,817","-1,343",-38,"-1,897","5,012","6,182",,,,,,
15320,INDIANA                  ,HENRY,-829,"-1,703",-51,-952,-91,"-1,949","-1,657",-797,-950,"1,347",,,,,,
15330,INDIANA                  ,HOWARD,"-22,210","-20,644","-16,437","-42,816","-13,604","-22,647","-18,919","-22,284","-58,169","-14,235",,,,,,
15340,INDIANA                  ,HUNTINGTON,-353,-324,-282,546,384,-440,-158,150,"1,141","1,080",,,,,,
15350,INDIANA                  ,JACKSON,124,"-1,485",-335,-952,422,-467,-405,-570,"-1,158",337,,,,,,
15360,INDIANA                  ,JASPER,-728,-823,-704,"-1,084",251,"-1,707",-700,-589,-899,465,,,,,,
15370,INDIANA                  ,JAY,-192,-318,-194,-383,139,-154,-669,-470,-768,164,,,,,,
15380,INDIANA                  ,JEFFERSON,-885,"-1,684",-812,"-2,026","1,165","-1,188","-1,417","-1,185","-2,105",543,,,,,,
15390,INDIANA                  ,JENNINGS,-543,"2,276",850,"-1,262",196,-228,-196,-156,"-1,060",392,,,,,,
15400,INDIANA                  ,JOHNSON,-809,-142,"-2,074","3,849","6,552","-1,284",-178,"-3,522","5,350","5,845",,,,,,
15410,INDIANA                  ,KNOX,"-1,506","-1,965","-2,418","-3,985","1,017","-3,407","-5,816","-2,204","-4,441","1,030",,,,,,
15420,INDIANA                  ,KOSCIUSKO,-642,"-1,384",-731,-748,"1,039",-745,"-2,804","-1,677","-5,439","1,588",,,,,,
15430,INDIANA                  ,LAGRANGE,-704,-168,-61,-201,66,-301,-362,-34,-66,-82,,,,,,
15440,INDIANA                  ,LAKE,"-44,923","-13,730","-26,965","-46,275","20,462","-75,657","-38,960","-60,789","-103,917","42,188",,,,,,
15450,INDIANA                  ,LA PORTE,"10,624","13,910","11,837","11,672","4,649","13,217","11,304","12,900","12,987","8,096",,,,,,
15460,INDIANA                  ,LAWRENCE,"-1,520","-1,904","-1,026","-1,798",68,"-2,278","-2,073",-881,"-2,553",37,,,,,,
15470,INDIANA                  ,MADISON,"34,519","28,679","43,551","20,950","19,021","54,375","46,264","46,402","52,282","33,098",,,,,,
15480,INDIANA                  ,MARION,"-15,831",-925,"-24,091","40,658","62,847","-19,083","-2,264","-28,652","48,890","93,973",,,,,,
15490,INDIANA                  ,MARSHALL,-821,"-1,235",-576,"-1,272",-210,"-1,120","-1,720","-1,209","-2,216",534,,,,,,
15500,INDIANA                  ,MARTIN,-199,-149,-90,-515,38,-261,-759,-141,-501,218,,,,,,
15510,INDIANA                  ,MIAMI,-911,"-1,204",-573,"-1,020",15,-527,"-1,705",-451,"-1,598",-308,,,,,,
15520,INDIANA                  ,MONROE,"3,027","-2,284","-3,113","-2,350","-2,534","7,611","-4,117","-4,577","-7,978","-4,512",,,,,,
15530,INDIANA                  ,MONTGOMERY,-555,-469,-238,-881,184,"-1,131","-1,454",-693,-447,237,,,,,,
15540,INDIANA                  ,MORGAN,-789,70,"-1,389","1,539","3,545","-1,055",-37,"-1,671","2,529","3,264",,,,,,
15550,INDIANA                  ,NEWTON,-191,-78,-200,"-1,216",380,-789,-227,-535,-201,511,,,,,,
15560,INDIANA                  ,NOBLE,-578,-132,-164,-109,249,-236,-469,-472,669,92,,,,,,
15570,INDIANA                  ,OHIO,-410,0,-101,-180,-181,-440,-850,-233,-283,-74,,,,,,
15580,INDIANA                  ,ORANGE,-738,"-1,577",-151,-636,146,"-1,027",-526,-526,"-1,441",496,,,,,,
15590,INDIANA                  ,OWEN,"1,321",-421,"-1,069","-1,624",-273,"1,720",-931,-482,-55,"-1,798",,,,,,
15600,INDIANA                  ,PARKE,-87,443,-35,-5,142,-905,-307,-136,-426,104,,,,,,
15610,INDIANA                  ,PERRY,-497,-438,-216,-445,92,-435,-141,-401,-591,147,,,,,,
15620,INDIANA                  ,PIKE,-272,"-1,111",-141,-441,186,"-1,151",-802,-608,"-1,618",-150,,,,,,
15630,INDIANA                  ,PORTER,"-7,761","-2,746","-3,250","-7,410","3,221","-10,808","-3,398","-5,741","-6,242","4,125",,,,,,
15640,INDIANA                  ,POSEY,"-4,980","-1,854","-1,239",-403,-22,"-2,163","-1,691","-1,174",-342,-39,,,,,,
15650,INDIANA                  ,PULASKI,-312,-378,75,-119,14,-858,-407,-185,-115,-332,,,,,,
15660,INDIANA                  ,PUTNAM,-224,-80,-745,874,"2,052",-235,-3,-530,894,"1,453",,,,,,
15670,INDIANA                  ,RANDOLPH,-468,-601,-500,-845,362,-598,"-2,352",-504,"-1,876",181,,,,,,
15680,INDIANA                  ,RIPLEY,-754,-363,-631,-51,-371,-316,-568,-437,-405,-560,,,,,,
15690,INDIANA                  ,RUSH,-483,-491,-249,-463,-478,-543,-509,-102,-214,-395,,,,,,
15700,INDIANA                  ,ST. JOSEPH,"-14,284","-4,118","-12,324","-9,479","-29,765","-12,490","-3,526","-13,661","-9,816","-21,465",,,,,,
15710,INDIANA                  ,SCOTT,-778,-889,"-1,279","-1,283",533,-656,-719,-470,-808,248,,,,,,
15720,INDIANA                  ,SHELBY,-305,-8,-799,"1,098","3,179",-199,-8,-594,826,"2,102",,,,,,
15730,INDIANA                  ,SPENCER,-437,-789,-227,-137,36,-941,-475,-363,-367,211,,,,,,
15740,INDIANA                  ,STARKE,"-1,287","-2,165",-16,"-1,251",409,-615,-827,-741,"-1,994",468,,,,,,
15750,INDIANA                  ,STEUBEN,-260,-293,-607,"-1,051",-77,-257,-189,-153,-384,-22,,,,,,
15760,INDIANA                  ,SULLIVAN,"1,614",463,681,406,434,"4,617","2,650","1,420",852,466,,,,,,
15770,INDIANA                  ,SWITZERLAND,-450,-659,-110,-28,97,-259,-327,-391,"-2,064",234,,,,,,
15780,INDIANA                  ,TIPPECANOE,"8,904","11,713","2,049","3,821",193,"6,869","11,340","2,240","2,169",963,,,,,,
15790,INDIANA                  ,TIPTON,"-3,982","-1,573","-1,623","-4,306",-170,"-7,328",-111,"-1,782","-7,183","-1,172",,,,,,
15800,INDIANA                  ,UNION,-180,-52,-32,-143,-142,-811,-141,-56,-17,3,,,,,,
15810,INDIANA                  ,VANDERBURGH,"-26,610","-13,245","-16,433","-6,342",-322,"-76,604","-20,631","-32,240","-12,319",-780,,,,,,
15820,INDIANA                  ,VERMILLION,665,"2,570",467,"1,565",505,503,"2,897",913,"1,695",268,,,,,,
15830,INDIANA                  ,VIGO,"17,842","16,680","6,992","9,581","2,653","12,515","13,505","8,101","9,088","3,048",,,,,,
15840,INDIANA                  ,WABASH,-449,-380,-93,-674,179,-594,-950,-408,-566,328,,,,,,
15850,INDIANA                  ,WARREN,0,-99,-78,-96,25,-142,0,-26,-91,42,,,,,,
15860,INDIANA                  ,WARRICK,"-3,959","-1,340","-1,628","-1,347",-121,"-11,153","-4,180","-4,633","-1,664",-69,,,,,,
15870,INDIANA                  ,WASHINGTON,"-1,534",-730,"-6,304",-668,-423,-396,-369,"-2,841",-745,-36,,,,,,
15880,INDIANA                  ,WAYNE,"-2,973","-2,183",-941,"-2,420",327,"-1,178","-1,385",-574,"-2,718",527,,,,,,
15890,INDIANA                  ,WELLS,494,-101,672,"1,892",300,-37,-9,188,268,188,,,,,,
15900,INDIANA                  ,WHITE,-458,-182,-137,-327,136,-399,-168,-150,-267,230,,,,,,
15910,INDIANA                  ,WHITLEY,379,"1,015","2,693","2,027","1,323",104,"1,764",523,"3,013",458,,,,,,
16000,IOWA                     ,ADAIR,0,-42,-30,-359,-117,0,0,0,-81,0,,,,,,
16010,IOWA                     ,ADAMS,-11,0,0,-182,-97,-676,0,0,0,-9,,,,,,
16020,IOWA                     ,ALLAMAKEE,-80,-161,-252,-175,-114,-941,-309,-330,-329,-189,,,,,,
16030,IOWA                     ,APPANOOSE,-307,-219,-805,-950,-527,-372,-72,-547,"-1,069",-441,,,,,,
16040,IOWA                     ,AUDUBON,-95,-435,-480,-125,-241,-455,-90,-716,-257,0,,,,,,
16050,IOWA                     ,BENTON,88,232,299,-11,13,-102,88,19,-22,524,,,,,,
16060,IOWA                     ,BLACK HAWK,"-3,377",-931,-998,"-2,207",-560,"-1,379",-670,"-1,700","-1,747",-568,,,,,,
16070,IOWA                     ,BOONE,-834,-270,"-2,091",-411,-150,-260,-187,-448,-273,-566,,,,,,
16080,IOWA                     ,BREMER,-414,-67,-59,-89,-44,-155,-58,-144,-90,-57,,,,,,
16090,IOWA                     ,BUCHANAN,-585,-549,"-1,741","-1,416",-764,-621,-180,-338,"-1,520",-425,,,,,,
16100,IOWA                     ,BUENA VISTA,-115,-446,-79,-185,-174,-35,-38,-119,-54,-49,,,,,,
16110,IOWA                     ,BUTLER,-191,-397,"-2,091",-246,-201,-53,0,0,0,-64,,,,,,
16120,IOWA                     ,CALHOUN,-117,-223,-503,-208,-109,-293,-52,-109,-573,-173,,,,,,
16130,IOWA                     ,CARROLL,"-1,076",-449,"-4,712","-1,799",-427,"-1,847",-34,"-1,010","-2,210","-2,078",,,,,,
16140,IOWA                     ,CASS,-385,-828,"-3,727",-598,-585,"-1,874",-425,"-2,291","-2,447",-604,,,,,,
16150,IOWA                     ,CEDAR,0,-111,-24,-15,-411,0,0,0,-5,-73,,,,,,
16160,IOWA                     ,CERRO GORDO,"-1,190","-1,044","-2,166",-924,"-1,503",-720,-347,"-1,413",-541,-899,,,,,,
16170,IOWA                     ,CHEROKEE,-149,-574,-331,-695,-616,-969,-185,-309,-24,-112,,,,,,
16180,IOWA                     ,CHICKASAW,-100,-66,"-1,015",-534,-414,"-1,190",-100,-419,-209,-494,,,,,,
16190,IOWA                     ,CLARKE,-174,0,0,-144,-30,0,0,-109,-50,-482,,,,,,
16200,IOWA                     ,CLAY,-124,-75,-377,"-1,266",-426,-118,-352,-972,-104,-99,,,,,,
16210,IOWA                     ,CLAYTON,-240,-56,-926,-263,-27,-352,-87,-590,-100,-21,,,,,,
16220,IOWA                     ,CLINTON,"-4,766","-2,684","-6,391","-3,014","-2,714","-2,265",-341,"-3,934","-2,926","-1,505",,,,,,
16230,IOWA                     ,CRAWFORD,-549,-185,-456,-100,-253,-57,-120,-32,-308,-214,,,,,,
16240,IOWA                     ,DALLAS,"1,894","1,305",540,-88,-10,"2,178","2,432",859,-56,195,,,,,,
16250,IOWA                     ,DAVIS,-374,-259,-35,0,0,0,-204,-112,0,0,,,,,,
16260,IOWA                     ,DECATUR,-315,-113,-397,-69,-30,-422,-130,-221,0,-174,,,,,,
16270,IOWA                     ,DELAWARE,-442,-124,-455,-192,-496,0,-117,0,-74,"-1,016",,,,,,
16280,IOWA                     ,DES MOINES,"-2,232",-548,"-1,973","-3,701",-724,"-2,693","-1,507","-2,270","-5,282","-3,655",,,,,,
16290,IOWA                     ,DICKINSON,-147,-283,-693,"-1,477",-309,-442,-5,"-1,210",-64,-71,,,,,,
16300,IOWA                     ,DUBUQUE,"-6,355","-4,032","1,508","-2,878","-1,416","-2,650","-1,590","1,056","-1,068","-1,077",,,,,,
16310,IOWA                     ,EMMET,-328,-278,-548,-178,-95,-138,-117,-183,-101,-243,,,,,,
16320,IOWA                     ,FAYETTE,-160,-278,-742,-944,-697,"-1,083",-254,"-1,201",-340,-199,,,,,,
16330,IOWA                     ,FLOYD,-520,-12,-592,-502,-278,-95,-323,-38,-81,-102,,,,,,
16340,IOWA                     ,FRANKLIN,-481,-107,-230,0,-134,-110,0,-156,2,0,,,,,,
16350,IOWA                     ,FREMONT,-97,-295,"-1,106",-472,-464,252,-366,-872,-300,-277,,,,,,
16360,IOWA                     ,GREENE,-27,-78,-95,-61,-95,-483,-169,-329,-43,-76,,,,,,
16370,IOWA                     ,GRUNDY,-501,0,-46,-99,-5,-190,-302,-196,-183,114,,,,,,
16380,IOWA                     ,GUTHRIE,0,-1,-42,-12,2,13,0,-97,-158,91,,,,,,
16390,IOWA                     ,HAMILTON,-303,-202,-352,-300,-115,-423,-258,"-1,069",-338,-231,,,,,,
16400,IOWA                     ,HANCOCK,-196,-28,-288,-803,-60,-155,-256,-585,-523,-367,,,,,,
16410,IOWA                     ,HARDIN,"-1,395",-304,-641,-512,-174,-218,-8,-11,12,0,,,,,,
16420,IOWA                     ,HARRISON,912,723,834,"1,052","1,027","2,333",595,"1,496","2,505","1,367",,,,,,
16430,IOWA                     ,HENRY,-304,108,174,"-1,042",-486,-172,-86,-878,-957,-494,,,,,,
16440,IOWA                     ,HOWARD,-625,-121,-226,-103,-164,-31,-18,-17,0,-115,,,,,,
16450,IOWA                     ,HUMBOLDT,-422,-32,-101,-343,-245,-538,-5,-59,-507,-550,,,,,,
16460,IOWA                     ,IDA,70,0,0,-37,-179,0,0,700,-20,-78,,,,,,
16470,IOWA                     ,IOWA,-89,0,-15,-495,58,0,-95,-184,-37,-135,,,,,,
16480,IOWA                     ,JACKSON,"-1,489",-110,-911,-783,-449,-28,-88,"-1,091",-83,-171,,,,,,
16490,IOWA                     ,JASPER,-754,-369,-983,-637,-818,-239,-242,-555,-271,-163,,,,,,
16500,IOWA                     ,JEFFERSON,-428,-448,"-1,010",-825,-338,"-1,831","-1,670","-1,183","-2,917","-1,680",,,,,,
16510,IOWA                     ,JOHNSON,"1,400","2,800","4,401","5,618","4,605","1,440",157,566,"3,205","5,376",,,,,,
16520,IOWA                     ,JONES,246,109,-269,24,210,-398,190,-197,-359,0,,,,,,
16530,IOWA                     ,KEOKUK,92,0,-815,-140,-76,-722,-166,-256,-124,-234,,,,,,
16540,IOWA                     ,KOSSUTH,-158,-335,-291,-144,-231,-514,-500,"-1,282",33,-158,,,,,,
16550,IOWA                     ,LEE,"-3,430","-1,544","-1,854","-1,946","-1,440","-1,120","-1,105","-1,363","-2,273","-1,385",,,,,,
16560,IOWA                     ,LINN,"1,040","2,492","1,655",-743,"3,099",737,"1,071",808,-591,"1,773",,,,,,
16570,IOWA                     ,LOUISA,635,-33,-657,-110,-196,-255,0,0,-97,-92,,,,,,
16580,IOWA                     ,LUCAS,-496,-674,"-1,054",-250,-133,0,0,-522,-747,-611,,,,,,
16590,IOWA                     ,LYON,0,0,0,-128,-22,0,0,0,0,-25,,,,,,
16600,IOWA                     ,MADISON,560,418,51,-15,34,0,88,64,-29,-167,,,,,,
16610,IOWA                     ,MAHASKA,3,-225,-467,-850,-196,-371,-33,-257,-158,-64,,,,,,
16620,IOWA                     ,MARION,-987,-471,"-1,475",-286,-332,-355,-188,-490,-421,-438,,,,,,
16630,IOWA                     ,MARSHALL,-130,-251,-367,-881,-409,-11,-482,-990,-218,-240,,,,,,
16640,IOWA                     ,MILLS,121,"1,359",238,"2,190","1,218","1,187",-213,-7,346,"2,209",,,,,,
16650,IOWA                     ,MITCHELL,-389,-69,-401,-159,-41,-455,-64,-169,-115,-52,,,,,,
16660,IOWA                     ,MONONA,-428,-92,"-1,638","-1,121",-561,-157,-229,0,-115,-35,,,,,,
16670,IOWA                     ,MONROE,-7,-7,-163,-157,-311,-6,-45,0,-83,-25,,,,,,
16680,IOWA                     ,MONTGOMERY,0,-410,-951,-282,-264,-273,-52,-656,-120,-103,,,,,,
16690,IOWA                     ,MUSCATINE,"-1,040",-259,-332,-903,"-1,002","1,003",-286,"-1,736",-306,-580,,,,,,
16700,IOWA                     ,O'BRIEN,-423,-151,-322,-470,-508,-87,-193,-582,-432,-133,,,,,,
16710,IOWA                     ,OSCEOLA,0,-35,-305,-141,0,-192,0,0,-37,0,,,,,,
16720,IOWA                     ,PAGE,-608,-560,"-1,097",-649,-324,-270,-129,-538,"-1,339",-696,,,,,,
16730,IOWA                     ,PALO ALTO,-415,-209,0,-115,0,-237,0,-694,-20,0,,,,,,
16740,IOWA                     ,PLYMOUTH,-529,-295,-859,-470,-368,-27,-522,-428,"-1,016",-271,,,,,,
16750,IOWA                     ,POCAHONTAS,-191,-39,-38,-209,-262,0,0,-121,176,-155,,,,,,
16760,IOWA                     ,POLK,"28,835","32,689","9,777",-985,"1,668","23,072","33,026","10,160","-1,540","1,605",,,,,,
16770,IOWA                     ,POTTAWATTAMIE,"9,699","14,344","19,182","11,131","12,780","4,944","7,932","12,637","8,408","15,679",,,,,,
16780,IOWA                     ,POWESHIEK,-269,0,0,-470,-251,-91,-90,-186,0,-393,,,,,,
16790,IOWA                     ,RINGGOLD,0,114,0,-176,-1,0,0,0,0,0,,,,,,
16800,IOWA                     ,SAC,-53,-325,-387,-174,-55,0,0,-140,-143,"-1,464",,,,,,
16810,IOWA                     ,SCOTT,"12,614","10,911","25,478","35,605","28,491","9,768","13,083","27,621","50,265","45,066",,,,,,
16820,IOWA                     ,SHELBY,-404,-177,-363,-908,-170,-203,-262,-720,-275,69,,,,,,
16830,IOWA                     ,SIOUX,0,-170,"-1,618",-407,-396,"-1,076",-27,-809,-289,-109,,,,,,
16840,IOWA                     ,STORY,-464,"-1,082",528,368,"-3,639",-344,"-1,674",69,111,"-1,696",,,,,,
16850,IOWA                     ,TAMA,-231,-156,-156,-280,-108,0,-140,-233,"-1,200",-27,,,,,,
16860,IOWA                     ,TAYLOR,-267,-323,-151,-88,-338,0,0,-12,-77,-13,,,,,,
16870,IOWA                     ,UNION,-515,-44,-52,-49,-48,-207,0,0,-522,-472,,,,,,
16880,IOWA                     ,VAN BUREN,"-1,111",-244,-88,-689,78,-650,-178,-69,-81,-32,,,,,,
16890,IOWA                     ,WAPELLO,"-2,535","-1,397","-4,179","-3,254","-1,735",-501,-22,"-1,297",-651,"-2,369",,,,,,
16900,IOWA                     ,WARREN,"1,241","3,791","1,128",-93,90,"2,583","1,318",931,-78,19,,,,,,
16910,IOWA                     ,WASHINGTON,546,189,272,945,"2,207",-17,"1,088",-70,"1,152",976,,,,,,
16920,IOWA                     ,WAYNE,0,-149,-48,-187,-35,-210,-41,-250,-381,-273,,,,,,
16930,IOWA                     ,WEBSTER,"-1,984",-863,"-1,840","-2,152","-1,561",-963,-659,"-1,380","-1,589","-2,152",,,,,,
16940,IOWA                     ,WINNEBAGO,-116,-268,-329,-27,-25,452,952,-265,-39,-244,,,,,,
16950,IOWA                     ,WINNESHIEK,-72,-95,-629,-80,-239,"-1,064",-124,-309,-235,-105,,,,,,
16960,IOWA                     ,WOODBURY,"-1,677","-2,170","1,199","-1,117","-1,336","-3,290","-2,222",984,-539,-767,,,,,,
16970,IOWA                     ,WORTH,0,0,0,-72,-136,0,-28,-24,0,0,,,,,,
16980,IOWA                     ,WRIGHT,-674,-540,-108,-167,-581,-244,-332,-477,"-2,259",-376,,,,,,
17000,KANSAS                   ,ALLEN,15,143,-119,-487,172,20,42,-79,-693,139,,,,,,
17010,KANSAS                   ,ANDERSON,15,344,-20,-174,26,12,19,3,-141,22,,,,,,
17020,KANSAS                   ,ATCHISON,318,98,-219,-682,176,13,17,-52,-46,60,,,,,,
17030,KANSAS                   ,BARBER,2,0,-5,0,0,83,0,0,0,0,,,,,,
17040,KANSAS                   ,BARTON,59,15,-28,-181,129,14,20,-9,-125,82,,,,,,
17050,KANSAS                   ,BOURBON,59,237,-40,-131,173,109,-37,-86,-119,109,,,,,,
17060,KANSAS                   ,BROWN,99,177,-103,-105,92,50,11,-27,-33,49,,,,,,
17070,KANSAS                   ,BUTLER,"-2,256","-5,523","-7,224","-6,241","-2,592","-7,046","-5,219","-8,021","-9,761","-3,873",,,,,,
